lambda sigmaxx
1.290499 0.00102503239396539
1.290599 -0.00394159223616511
1.290699 0.0097179185087794
1.290799 0.0274105885314287
1.290899 0.0206103758242163
1.290999 -0.0189637867460199
1.291099 -0.00010038340994987
1.291199 0.00410758431178313
1.291299 0.016373403060198
1.291399 -0.0127903733195214
1.291499 0.00396309071101417
1.291599 0.0154643697645785
1.291699 -0.00686717085758799
1.291799 0.0179060673814982
1.291899 -0.0447757178783398
1.291999 -0.00615554177128583
1.292099 -0.022025756920466
1.292199 0.014145004747701
1.292299 0.0225948842689179
1.292399 0.00822762058951628
1.292499 0.0195377160699014
1.292599 0.00254877474742041
1.292699 0.0222458240581134
1.292799 -0.0155543104620731
1.292899 -0.0193354219938017
1.292999 -0.0388100195536535
1.293099 -0.00954647125796934
1.293199 0.00821877154964985
1.293299 0.0127881565191792
1.293399 0.0187480648452541
1.293499 0.00907559283270326
1.293599 -0.00444281821709735
1.293699 -0.0127856164485554
1.293799 -0.00831680643998867
1.293899 -0.0267527848635774
1.293999 -0.0115742006800926
1.294099 -0.0476817854874769
1.294199 0.0101010419389893
1.294299 0.0195841881248829
1.294399 0.0392614893229233
1.294499 0.00165469746211358
1.294599 0.0500809669400641
1.294699 0.00526082107492398
1.294799 -0.0631361857377525
1.294899 0.0109753093732256
1.294999 -0.0205176127317274
1.295099 0.0375735257171157
1.295199 -0.0137166955359566
1.295299 0.0324069481492181
1.295399 0.000806383915450082
1.295499 -0.00358741328843839
1.295599 0.00185955825340823
1.295699 0.00287376702825086
1.295799 0.0163203356155204
1.295899 -0.022843424054421
1.295999 -0.0455849347009982
1.296099 -0.00327568662997235
1.296199 -0.0161432160517171
1.296299 0.00414607062735036
1.296399 0.0374892430113151
1.296499 -0.0169786759030334
1.296599 -0.0346375511922108
1.296699 -0.0115664828497677
1.296799 0.00751189227257999
1.296899 0.022530894898642
1.296999 0.00384809444199463
1.297099 -0.00082082629725252
1.297199 0.00207972405502188
1.297299 0.00164690092998715
1.297399 0.0040824405337825
1.297499 0.0122077165737841
1.297599 -0.000370826198303977
1.297699 -0.00470215169933985
1.297799 -0.00919391131713161
1.297899 0.00212677440265706
1.297999 0.0209043965372216
1.298099 -0.00249012391797724
1.298199 0.0271941568023226
1.298299 -0.00374067364701433
1.298399 -0.019596440482398
1.298499 -0.0185230751847373
1.298599 -0.0137055572465153
1.298699 -0.019062603479818
1.298799 -0.00223894676971908
1.298899 0.0211149579716316
1.298999 0.0284388871321425
1.299099 -0.000733112418349338
1.299199 -0.0208366028367085
1.299299 -0.00606686457194574
1.299399 -0.00976071792819782
1.299499 0.0202358892809451
1.299599 -0.0282144731377371
1.299699 0.00629839916187439
1.299799 -0.0119861168776377
1.299899 0.0119176664316755
1.299999 0.0282495534113599
